Actual Beta,Actual Beta Forecast,Actual Final Size,Beta Hat Node Infections,Beta Hat Node Infections Forecast,Beta Hat Infection num sus nbrs,Beta Hat Infection num sus nbrs Forecast,Beta Hat Infection num inf nbrs,Beta Hat Infection num inf nbrs Forecast
1.6865903887119105,9973.51098929876,9722,1.732487491065046,9976.144960199674,4.99860681483028,9999.782836916978,4.479813493127,9999.630715169875
3.3584709981420002,9998.592810064874,9937,3.0725806451612905,9997.89064871548,4.137620283162996,9999.470057047725,3.493454182360743,9998.826469787618
4.508043578179092,9999.657356541646,9962,3.989955805544396,9999.383331362535,7.942542155424672,9999.980438103728,6.63795070018498,9999.950506839732
2.7284278203858303,9996.444344828249,9900,2.589332632685234,9995.529273572633,5.999706063324602,9999.915746816285,5.104479404430793,9999.811191186283
4.605107011249948,9999.698156224855,9980,4.713472485768501,9999.730762609503,7.162159210412168,9999.967775780016,6.1078048363485,9999.926698373996
4.67139626280504,9999.715604416317,9975,4.8306569343065675,9999.758829343547,8.96639728597363,9999.989915209564,8.237515723680316,9999.984218273537
1.3095893689774418,9930.254143410402,9569,1.3163631346578366,9931.536387784487,1.932920806802747,9984.078835019895,1.6169714753354765,9968.050021173962
1.609765074841779,9967.839859578893,9664,1.5418600928445658,9962.121719928897,2.888014490810713,9997.100716466924,2.4046109820341326,9993.608389560293
5.008947289901324,9999.797462997412,9982,5.127319587628865,9999.819623431431,10.186128001611676,9999.99483631327,8.569038582270077,9999.98707375464
5.367866000247988,9999.855044869297,9984,5.798250728862972,9999.901555548064,7.625926148385362,9999.975820966265,6.004765793830687,9999.917513785507
3.4909568822363,9998.850630479867,9938,3.0337319840539707,9997.811312030595,9.535835210738728,9999.992660671094,7.674675396101189,9999.976954331261
1.9712166300933531,9985.83155425396,9811,2.101913566974844,9989.10608075612,2.8178972400967153,9996.891594260924,3.0818255675208133,9997.916339592055
1.6473282907811204,9970.41912911196,9663,1.5539777311602387,9963.061691598954,1.4887333189403134,9956.606507455406,1.4066739766696033,9946.46835916887
5.48801675368084,9999.871548604888,9986,5.544593088071349,9999.877996166548,7.08291023533145,9999.9650285115,5.7580917471987245,9999.899140935657
1.0022827938066892,9822.258176305992,9261,1.0216982176464078,9833.222219197434,1.9176966401573476,9983.173996419951,1.6149823529552998,9967.27698099912
3.2379989656800667,9998.357378539436,9925,2.953134328358209,9997.507400091055,5.51823446942136,9999.872771608434,5.194929877790765,9999.82813951107
5.754446257796082,9999.899905686685,9987,5.118888317035512,9999.819854525294,7.642886706713881,9999.976796654777,6.6927885304383725,9999.953750069199
3.2775034823949687,9998.45041718216,9942,2.9697423606950273,9997.575370999872,6.122218993703633,9999.925014534847,4.9106606002056905,9999.774081129204
2.8771756887213695,9997.148787080328,9920,3.021075137446548,9997.706568764554,8.599569189614117,9999.986091392175,7.301001676990198,9999.967724220707
5.455167125121932,9999.86694768216,9985,4.719905213270141,9999.727329265133,5.843780244793828,9999.905882327132,4.124175355142976,9999.47541762487
0.7344781895752672,9523.368329716764,8660,0.753448576916361,9558.614554450036,1.1847962957295133,9898.377446975443,0.8625327267913068,9709.361703070654
0.7442893532655515,9544.396511447707,8652,0.7579326711786937,9568.765986992366,1.4624227987335783,9952.587359933685,1.2847695441169549,9924.207463891024
1.3749529059413668,9942.139022919162,9556,1.4209898628503284,9948.733678826251,3.402866320488196,9998.616177141437,2.8138343577972607,9996.764919728652
5.346122260364117,9999.854627967998,9979,5.107234479220111,9999.81736831319,7.51853718715749,9999.974626431554,6.451584422289091,9999.943960576933
3.639394707946113,9999.04329296046,9957,3.545454545454546,9998.919120849027,4.178842486826582,9999.502938625257,6.0338478961740645,9999.91881934903
2.1500696429821398,9989.981452259724,9822,2.0696001692405326,9988.27683000808,3.646989768164664,9999.018997519488,2.400444139414538,9993.688851554312
0.5678871324275026,8998.11429752034,7974,0.5798920180942653,9054.24538300341,1.2346698050188913,9911.389908703384,0.9625198196237482,9794.544873825342
3.1437740821671643,9998.12068746175,9930,3.182315112540193,9998.222046545863,4.825225714881557,9999.752625450797,4.020944175476207,9999.402471022006
4.885161066071576,9999.77079462271,9978,4.6679174484052535,9999.713347375966,5.895650555969206,9999.91049320784,5.030400749736965,9999.801706225477
2.7994425391942834,9996.822038995047,9913,2.788819875776397,9996.768126252435,6.151880782851005,9999.925547195156,5.311947506958033,9999.844622987515
3.872410946514756,9999.295244123927,9971,4.087726523887975,9999.455603860013,8.239336013465719,9999.98417301571,6.6927179399859265,9999.9533009576
5.628054393908881,9999.88381577583,9987,4.931581556767478,9999.77625181714,4.749059549112607,9999.73082430945,6.279017464298674,9999.933070825482
1.1619763087971768,9893.21157739386,9404,1.2306682420900616,9912.640140344552,2.4521691950551006,9993.960667154264,2.0932159051584973,9988.370354108916
4.502527032054103,9999.660191757333,9971,4.1971295905445345,9999.522289728715,8.827950555896505,9999.98909608581,6.932102420848527,9999.961301063577
5.26871469033423,9999.841702743115,9980,5.232876712328768,9999.83622855241,9.517186344532838,9999.992513876394,7.7881986834210775,9999.978493498831
5.0300571008241235,9999.803925117623,9985,5.576318742985407,9999.882981541634,8.191770312002436,9999.983943241858,6.957992633196455,9999.962293918748
3.7948704659957255,9999.224344394937,9962,4.360122968818622,9999.601117215516,6.175267465952956,9999.9294744503,5.278359960107202,9999.844286504174
3.8903548964509893,9999.284083108247,9963,3.1407782347358424,9998.077163447677,5.764362936495657,9999.893858698655,5.153195524510227,9999.815098862306
