Actual Beta,Actual Beta Forecast,Actual Final Size,Beta Hat Node Infections,Beta Hat Node Infections Forecast,Beta Hat Infection num sus nbrs,Beta Hat Infection num sus nbrs Forecast,Beta Hat Infection num inf nbrs,Beta Hat Infection num inf nbrs Forecast
1.0442350546941404,9005.943284498297,5979,1.0288478148212126,8992.586264227117,4.618628954930751,9289.814465368463,4.106134763526113,9289.058997413847
2.2266936596802402,9269.57359411785,7259,1.9433252753156056,9255.69502873186,1.5038215850950167,9204.225068289848,0.9292211975483088,8886.140692392682
1.7988709006656,9244.119494890112,7020,1.8446141690808529,9248.119829022855,1.6586204938414855,9228.672627571761,1.236626054071014,9124.1280291544
0.6898033462385122,8477.394093692605,5143,0.6894594594594594,8476.193260297217,5.430103077921485,9349.516784107134,4.465766942282214,9348.87088429033
2.693291912475393,9280.31362781188,7680,2.587162162162162,9278.383096490643,6.37440912876575,9291.659865701737,5.2257583354598625,9291.200136164965
1.9093298066229158,9250.455688228494,7206,1.9524585710404785,9253.633054143447,2.7936626374797098,9281.842297859135,1.8343072439106034,9244.126837965074
0.34720725003734687,4502.704237578501,3755,0.3554880364603114,4667.765679237664,0.24366640831869632,2608.5482786749776,1.2341841696698905,9099.827787706241
2.4767874383262303,9275.992874659925,7419,2.216467065868264,9267.817108711548,4.081662034094702,9289.763623007462,2.7785006859231327,9281.659786975715
2.2501843440780753,9269.123560990078,7374,2.129994209612044,9264.02852995861,1.6840765653566996,9227.618446312345,1.2419394727825757,9114.360377504232
0.14860173375708885,1428.9070938758189,2067,0.14756457299086262,1423.3253334623344,0.7626799978738128,8375.900884171067,0.6187254386005238,7699.614515774591
1.140235590379518,9035.190975365564,6176,1.0968316126735493,9002.529216040273,1.2093879764801247,9078.330624147298,0.6060325164932849,7753.662918345333
1.3407194233893582,9138.703445626372,6475,1.3228185170012288,9131.911578243387,2.9990605339204444,9283.105681181023,2.7930932506645516,9280.340091366657
0.6961900880510341,8302.356037706077,5142,0.678907596447037,8230.972155687023,4.134044686982255,9322.603894850092,2.7013087829415356,9312.483754349672
0.7750528589466288,8567.224141641656,5459,0.7819278839247235,8585.747488827668,1.192773562317574,9115.340748206994,1.0513766075722202,9014.775114031696
0.6687139897207228,8187.767327437979,5074,0.672072311577828,8202.818806312946,1.671613050338455,9255.398261696497,1.7839061647733803,9269.328572833336
1.3689238423467598,9191.046224607528,6634,1.3984358486577892,9200.092666462535,10.475012901335193,9324.95742273899,8.441223052620487,9324.889703700657
1.3074928960981447,9169.544902905956,6442,1.2235989325200152,9132.697656398217,4.6470207569602255,9323.591597880044,3.8179869852303985,9321.861328471223
1.7870413888464354,9286.543403752315,7042,1.71435546875,9278.242960770129,2.2176190361227253,9315.300776983639,1.3027639708991738,9185.054271379877
1.7599792814007809,9283.724274053804,7165,1.8562142485699429,9293.29969676334,5.136286732947884,9339.11579636832,4.086179631105789,9337.70848124978
0.9633513095826685,8940.951376813226,5858,0.9859868309978052,8967.807573723156,1.4374357265849826,9226.978280632202,1.0638472914165327,9044.604564656227
0.5780828643281055,7689.6356259661725,4980,0.61380851856451,7922.4283164520075,3.551144784785453,9335.640529224436,2.9387926120708348,9330.945818597527
1.1215141774988335,9089.934900345506,6250,1.1159835332020762,9086.05376338595,7.399958928278705,9339.812178502565,5.7345227268011865,9339.435037334704
2.3020712655359055,9318.717070313127,7396,2.201971915147894,9314.92877851721,2.361578841560866,9320.640770678545,1.465263656749679,9235.441314826647
1.9998232797269877,9290.37482868382,7153,1.941256459069894,9287.074016212624,2.013957138431997,9291.108592381011,1.6695279523148434,9264.100318473433
0.5809971769069977,7899.695413291217,5106,0.6589438260419361,8300.46248689745,2.286915529988334,9300.859488351545,1.2634116079242181,9173.647336437838
1.7361043351976058,9271.035010472331,6999,1.6976913730255163,9267.06966301024,2.841245040406777,9311.492977719081,2.581039801184527,9308.053547015004
1.117339242297516,9106.679398974049,6356,1.2137389973210866,9156.292927970848,2.282339584264672,9301.373408093217,1.8630726696866702,9281.646391970833
2.2969582239086006,9301.823700976642,7500,2.5608755129958958,9307.681950679218,0.655132900390378,8296.161371778047,0.5400099128833173,7630.742147404404
0.6519388078996835,8271.762834117337,4961,0.6412184057031757,8224.144904732397,1.7435046066948066,9270.46330915727,1.012424900259441,9025.815075364762
2.4026701136309168,9415.548691865784,7594,2.432336869173899,9416.17510351652,6.202199488105114,9428.760872831079,4.360904407537719,9427.847852783918
1.183693710580721,9258.13777875327,6434,1.197685271607243,9264.539611519966,6.483531866407216,9428.785158733013,5.763061646039611,9428.636569895165
0.960713695388562,9098.940026157505,6032,0.9544444444444443,9092.258238319046,2.2524095065404977,9411.254258721736,1.854024624714131,9392.459610774786
3.3297488788396823,9425.377893419589,8046,3.630031659882406,9426.476087445559,4.28033787937209,9427.752901015712,3.0850945204067064,9424.039645034969
0.42860198472144506,6545.028468027966,4205,0.41838873914345615,6393.291328409904,1.4285302739525478,9334.591493455564,1.4260765723131454,9334.043026185263
0.29802318722425003,4005.9163387101084,3463,0.2973509362326344,3991.457424717575,1.7137741603676522,9377.375950726406,1.2976132823863444,9296.733837974556
0.26419411794892267,3287.2490113459676,3231,0.25982409424675224,3203.0267894263775,1.3644955664640945,9316.291236839275,1.1213043536187532,9216.497660514478
2.635096529908841,9296.004039897709,7608,2.610041265474553,9295.556968557497,4.963662240108998,9307.083622187956,4.5179515313299365,9306.634096764314
1.2783158037214581,9150.161992526606,6337,1.123312011371713,9069.803697952377,5.989747806443799,9307.56159176407,4.907376518956571,9306.978216393936
